fpr_xgb,tpr_xgb,fpr_mlp,tpr_mlp
0.0,0.0,0.0,0.0
0.00028312570781426955,0.0,0.00028312570781426955,0.0
0.00028312570781426955,0.009708737864077669,0.00028312570781426955,0.009708737864077669
0.0005662514156285391,0.014563106796116505,0.0014156285390713476,0.009708737864077669
0.0005662514156285391,0.02912621359223301,0.0014156285390713476,0.014563106796116505
0.0011325028312570782,0.02912621359223301,0.0016987542468856172,0.014563106796116505
0.0011325028312570782,0.04854368932038835,0.0016987542468856172,0.02912621359223301
0.0016987542468856172,0.04854368932038835,0.0022650056625141564,0.02912621359223301
0.0016987542468856172,0.06310679611650485,0.0022650056625141564,0.038834951456310676
0.002548131370328426,0.06310679611650485,0.002548131370328426,0.038834951456310676
0.002548131370328426,0.07281553398058252,0.002548131370328426,0.05825242718446602
0.003680634201585504,0.07281553398058252,0.003114382785956965,0.05825242718446602
0.003680634201585504,0.07766990291262135,0.003114382785956965,0.06796116504854369
0.004246885617214043,0.07766990291262135,0.0033975084937712344,0.06796116504854369
0.004246885617214043,0.0970873786407767,0.0033975084937712344,0.07766990291262135
0.004530011325028313,0.10194174757281553,0.003680634201585504,0.07766990291262135
0.005379388448471121,0.10194174757281553,0.003680634201585504,0.08737864077669903
0.005379388448471121,0.1262135922330097,0.003963759909399773,0.08737864077669903
0.00594563986409966,0.1262135922330097,0.003963759909399773,0.09223300970873786
0.00594563986409966,0.13592233009708737,0.004246885617214043,0.09223300970873786
0.00622876557191393,0.13592233009708737,0.004246885617214043,0.11650485436893204
0.0065118912797281995,0.1407766990291262,0.004530011325028313,0.11650485436893204
0.008493771234428085,0.1407766990291262,0.004530011325028313,0.12135922330097088
0.008493771234428085,0.14563106796116504,0.0056625141562853904,0.12135922330097088
0.008776896942242356,0.14563106796116504,0.0056625141562853904,0.1262135922330097
0.008776896942242356,0.15048543689320387,0.00594563986409966,0.1262135922330097
0.009060022650056626,0.15048543689320387,0.00594563986409966,0.13592233009708737
0.009060022650056626,0.16019417475728157,0.00622876557191393,0.13592233009708737
0.009626274065685165,0.16019417475728157,0.00622876557191393,0.15048543689320387
0.009909399773499434,0.1650485436893204,0.007927519818799546,0.15048543689320387
0.01160815402038505,0.1650485436893204,0.007927519818799546,0.1553398058252427
0.01160815402038505,0.16990291262135923,0.008493771234428085,0.1553398058252427
0.01189127972819932,0.16990291262135923,0.008493771234428085,0.16019417475728157
0.01189127972819932,0.17475728155339806,0.009060022650056626,0.16019417475728157
0.01245753114382786,0.17475728155339806,0.009060022650056626,0.1650485436893204
0.01245753114382786,0.1796116504854369,0.009343148357870895,0.1650485436893204
0.013023782559456399,0.1796116504854369,0.009343148357870895,0.16990291262135923
0.013023782559456399,0.18932038834951456,0.01160815402038505,0.16990291262135923
0.013306908267270668,0.18932038834951456,0.01160815402038505,0.1796116504854369
0.013306908267270668,0.1941747572815534,0.01245753114382786,0.1796116504854369
0.013873159682899207,0.1941747572815534,0.01245753114382786,0.18446601941747573
0.013873159682899207,0.20388349514563106,0.013023782559456399,0.18446601941747573
0.014439411098527746,0.20388349514563106,0.013023782559456399,0.18932038834951456
0.014722536806342015,0.2087378640776699,0.014722536806342015,0.18932038834951456
0.014722536806342015,0.22330097087378642,0.014722536806342015,0.1941747572815534
0.015571913929784825,0.22330097087378642,0.015005662514156285,0.1941747572815534
0.015571913929784825,0.22815533980582525,0.015005662514156285,0.19902912621359223
0.01812004530011325,0.22815533980582525,0.020385050962627407,0.19902912621359223
0.01812004530011325,0.23786407766990292,0.020385050962627407,0.21359223300970873
0.01925254813137033,0.23786407766990292,0.02378255945639864,0.21359223300970873
0.01925254813137033,0.24271844660194175,0.02378255945639864,0.21844660194174756
0.019535673839184597,0.24271844660194175,0.02463193657984145,0.21844660194174756
0.019535673839184597,0.24757281553398058,0.02463193657984145,0.22330097087378642
0.019818799546998868,0.24757281553398058,0.026330690826727066,0.22330097087378642
0.019818799546998868,0.2524271844660194,0.026330690826727066,0.23300970873786409
0.020668176670441678,0.2524271844660194,0.026613816534541337,0.23300970873786409
0.020668176670441678,0.25728155339805825,0.026613816534541337,0.23786407766990292
0.020951302378255945,0.2621359223300971,0.026896942242355604,0.23786407766990292
0.022366930917327294,0.2621359223300971,0.026896942242355604,0.2524271844660194
0.022933182332955833,0.2621359223300971,0.027463193657984147,0.2524271844660194
0.02349943374858437,0.2621359223300971,0.027463193657984147,0.25728155339805825
0.02349943374858437,0.2669902912621359,0.028595696489241224,0.25728155339805825
0.02378255945639864,0.2669902912621359,0.028595696489241224,0.2669902912621359
0.02378255945639864,0.27184466019417475,0.03086070215175538,0.2669902912621359
0.025198187995469988,0.27184466019417475,0.03086070215175538,0.27184466019417475
0.02548131370328426,0.2766990291262136,0.03199320498301246,0.27184466019417475
0.026613816534541337,0.2766990291262136,0.03199320498301246,0.2766990291262136
0.026613816534541337,0.2815533980582524,0.03284258210645526,0.2766990291262136
0.026896942242355604,0.2815533980582524,0.03284258210645526,0.2815533980582524
0.026896942242355604,0.28640776699029125,0.03312570781426954,0.2815533980582524
0.027180067950169876,0.2912621359223301,0.03312570781426954,0.28640776699029125
0.027180067950169876,0.2961165048543689,0.03397508493771234,0.28640776699029125
0.028878822197055492,0.2961165048543689,0.03397508493771234,0.2961165048543689
0.028878822197055492,0.30097087378640774,0.034258210645526616,0.2961165048543689
0.02944507361268403,0.30097087378640774,0.034258210645526616,0.30097087378640774
0.02944507361268403,0.3106796116504854,0.03454133635334088,0.30097087378640774
0.03001132502831257,0.3106796116504854,0.03454133635334088,0.3058252427184466
0.030577576443941108,0.3106796116504854,0.03539071347678369,0.3058252427184466
0.03086070215175538,0.3155339805825243,0.03539071347678369,0.3106796116504854
0.03199320498301246,0.3155339805825243,0.03567383918459796,0.3106796116504854
0.03284258210645526,0.32038834951456313,0.03567383918459796,0.3155339805825243
0.033408833522083806,0.32038834951456313,0.03680634201585504,0.3155339805825243
0.033408833522083806,0.32524271844660196,0.03680634201585504,0.32038834951456313
0.03369195922989807,0.32524271844660196,0.037089467723669306,0.32038834951456313
0.03369195922989807,0.3300970873786408,0.037089467723669306,0.32524271844660196
0.03397508493771234,0.3300970873786408,0.03765571913929785,0.32524271844660196
0.034258210645526616,0.33495145631067963,0.03765571913929785,0.3300970873786408
0.03482446206115515,0.33495145631067963,0.038788221970554926,0.3300970873786408
0.03482446206115515,0.33980582524271846,0.038788221970554926,0.33495145631067963
0.03567383918459796,0.33980582524271846,0.04161947904869762,0.33495145631067963
0.0362400906002265,0.33980582524271846,0.04161947904869762,0.33980582524271846
0.03652321630804077,0.33980582524271846,0.04190260475651189,0.33980582524271846
0.03680634201585504,0.3446601941747573,0.04190260475651189,0.3592233009708738
0.03680634201585504,0.34951456310679613,0.04303510758776897,0.3592233009708738
0.03765571913929785,0.34951456310679613,0.04303510758776897,0.36893203883495146
0.03765571913929785,0.35436893203883496,0.04388448471121178,0.36893203883495146
0.037938844847112116,0.35436893203883496,0.04388448471121178,0.3737864077669903
0.03850509626274066,0.35436893203883496,0.044167610419026046,0.3737864077669903
0.039071347678369193,0.35436893203883496,0.044167610419026046,0.3786407766990291
0.039637599093997736,0.35436893203883496,0.045016987542468856,0.3786407766990291
0.040486976217440546,0.35436893203883496,0.045016987542468856,0.3883495145631068
0.040486976217440546,0.36893203883495146,0.0464326160815402,0.3883495145631068
0.04077010192525481,0.3737864077669903,0.0464326160815402,0.3932038834951456
0.04161947904869762,0.3737864077669903,0.04983012457531144,0.3932038834951456
0.04218573046432616,0.3737864077669903,0.04983012457531144,0.39805825242718446
0.04218573046432616,0.3786407766990291,0.050396375990939976,0.39805825242718446
0.0427519818799547,0.3786407766990291,0.050396375990939976,0.4029126213592233
0.043318233295583236,0.38349514563106796,0.050679501698754244,0.4029126213592233
0.044450736126840314,0.38349514563106796,0.050679501698754244,0.4077669902912621
0.04473386183465459,0.3883495145631068,0.05096262740656852,0.4077669902912621
0.04473386183465459,0.3932038834951456,0.05096262740656852,0.41262135922330095
0.045016987542468856,0.3932038834951456,0.051245753114382786,0.41262135922330095
0.045016987542468856,0.4029126213592233,0.051245753114382786,0.4174757281553398
0.045300113250283124,0.4029126213592233,0.05181200453001133,0.4174757281553398
0.0455832389580974,0.4077669902912621,0.05181200453001133,0.42718446601941745
0.046149490373725933,0.4077669902912621,0.052095130237825596,0.42718446601941745
0.046149490373725933,0.41262135922330095,0.052095130237825596,0.4320388349514563
0.04699886749716874,0.41262135922330095,0.05379388448471121,0.4320388349514563
0.04699886749716874,0.4174757281553398,0.05379388448471121,0.4368932038834951
0.04756511891279728,0.4174757281553398,0.05549263873159683,0.4368932038834951
0.04756511891279728,0.4223300970873786,0.05549263873159683,0.45145631067961167
0.04784824462061155,0.4223300970873786,0.056625141562853906,0.45145631067961167
0.04784824462061155,0.42718446601941745,0.056625141562853906,0.4563106796116505
0.04813137032842582,0.4320388349514563,0.05889014722536806,0.4563106796116505
0.0492638731596829,0.4320388349514563,0.05889014722536806,0.46601941747572817
0.050396375990939976,0.4320388349514563,0.061155152887882216,0.46601941747572817
0.050396375990939976,0.4368932038834951,0.061155152887882216,0.470873786407767
0.051245753114382786,0.4368932038834951,0.06455266138165346,0.470873786407767
0.05181200453001133,0.441747572815534,0.06455266138165346,0.49029126213592233
0.053227633069082674,0.441747572815534,0.06483578708946772,0.49029126213592233
0.053227633069082674,0.44660194174757284,0.06483578708946772,0.49514563106796117
0.05407701019252548,0.44660194174757284,0.06681766704416761,0.49514563106796117
0.05407701019252548,0.45145631067961167,0.06681766704416761,0.5
0.05520951302378256,0.45145631067961167,0.06936579841449604,0.5
0.055775764439411096,0.45145631067961167,0.06936579841449604,0.5048543689320388
0.05605889014722537,0.45145631067961167,0.07219705549263873,0.5048543689320388
0.05605889014722537,0.4563106796116505,0.07219705549263873,0.5097087378640777
0.056625141562853906,0.4563106796116505,0.07304643261608154,0.5097087378640777
0.056625141562853906,0.46116504854368934,0.07304643261608154,0.5194174757281553
0.05719139297848245,0.46116504854368934,0.07446206115515289,0.5194174757281553
0.05719139297848245,0.46601941747572817,0.07446206115515289,0.5242718446601942
0.057757644394110984,0.46601941747572817,0.07502831257078142,0.5242718446601942
0.057757644394110984,0.47572815533980584,0.07502831257078142,0.5339805825242718
0.058323895809739526,0.47572815533980584,0.0789920724801812,0.5339805825242718
0.05889014722536806,0.47572815533980584,0.0789920724801812,0.5436893203883495
0.059173272933182336,0.47572815533980584,0.07927519818799547,0.5436893203883495
0.059173272933182336,0.48058252427184467,0.07927519818799547,0.5485436893203883
0.06002265005662514,0.48058252427184467,0.08125707814269535,0.5485436893203883
0.06087202718006795,0.4854368932038835,0.08125707814269535,0.5533980582524272
0.06087202718006795,0.49514563106796117,0.0818233295583239,0.5533980582524272
0.062004530011325026,0.49514563106796117,0.08238958097395244,0.5533980582524272
0.06257078142695356,0.49514563106796117,0.08380520951302378,0.5533980582524272
0.06370328425821065,0.49514563106796117,0.08380520951302378,0.5631067961165048
0.06370328425821065,0.5,0.08408833522083806,0.5631067961165048
0.06653454133635334,0.5,0.08408833522083806,0.5728155339805825
0.06710079275198189,0.5,0.08437146092865232,0.5728155339805825
0.06823329558323896,0.5,0.08437146092865232,0.5776699029126213
0.06823329558323896,0.5048543689320388,0.08805209513023783,0.5776699029126213
0.07134767836919592,0.5048543689320388,0.08805209513023783,0.5825242718446602
0.07191392978482446,0.5048543689320388,0.08833522083805209,0.5825242718446602
0.07191392978482446,0.5097087378640777,0.08861834654586637,0.587378640776699
0.07219705549263873,0.5097087378640777,0.08861834654586637,0.5922330097087378
0.07219705549263873,0.5145631067961165,0.09201585503963759,0.5922330097087378
0.072480181200453,0.5145631067961165,0.09201585503963759,0.5970873786407767
0.07304643261608154,0.5145631067961165,0.09258210645526614,0.5970873786407767
0.07361268403171008,0.5145631067961165,0.09258210645526614,0.6019417475728155
0.07361268403171008,0.5194174757281553,0.09739524348810873,0.6019417475728155
0.07361268403171008,0.529126213592233,0.09739524348810873,0.6067961165048543
0.07417893544733861,0.529126213592233,0.09909399773499433,0.6067961165048543
0.07446206115515289,0.529126213592233,0.09909399773499433,0.6116504854368932
0.07502831257078142,0.5339805825242718,0.10022650056625142,0.6116504854368932
0.0753114382785957,0.5339805825242718,0.10022650056625142,0.616504854368932
0.0753114382785957,0.5388349514563107,0.10107587768969423,0.616504854368932
0.07587768969422423,0.5388349514563107,0.10107587768969423,0.6213592233009708
0.07587768969422423,0.5485436893203883,0.10419026047565119,0.6213592233009708
0.07644394110985278,0.5485436893203883,0.10419026047565119,0.6262135922330098
0.07757644394110985,0.5485436893203883,0.1087202718006795,0.6262135922330098
0.07842582106455266,0.5485436893203883,0.1087202718006795,0.6310679611650486
0.07842582106455266,0.5533980582524272,0.10928652321630804,0.6310679611650486
0.07955832389580975,0.5533980582524272,0.10928652321630804,0.6359223300970874
0.08069082672706682,0.5533980582524272,0.10956964892412231,0.6359223300970874
0.08154020385050963,0.5533980582524272,0.10956964892412231,0.6504854368932039
0.08154020385050963,0.558252427184466,0.10985277463193659,0.6504854368932039
0.08210645526613816,0.558252427184466,0.10985277463193659,0.6553398058252428
0.08238958097395244,0.558252427184466,0.11041902604756512,0.6553398058252428
0.08238958097395244,0.5631067961165048,0.11041902604756512,0.6601941747572816
0.08295583238958097,0.5631067961165048,0.11098527746319366,0.6601941747572816
0.08295583238958097,0.5679611650485437,0.11098527746319366,0.6650485436893204
0.08437146092865232,0.5679611650485437,0.11664779161947905,0.6650485436893204
0.08493771234428087,0.5679611650485437,0.11664779161947905,0.6699029126213593
0.08578708946772368,0.5679611650485437,0.12514156285390712,0.6699029126213593
0.08578708946772368,0.5776699029126213,0.12514156285390712,0.6747572815533981
0.08663646659116647,0.5776699029126213,0.12853907134767836,0.6747572815533981
0.08663646659116647,0.5825242718446602,0.12853907134767836,0.6796116504854369
0.08861834654586637,0.5825242718446602,0.1299546998867497,0.6796116504854369
0.08861834654586637,0.587378640776699,0.1299546998867497,0.6844660194174758
0.09031710079275199,0.587378640776699,0.1319365798414496,0.6844660194174758
0.09088335220838052,0.587378640776699,0.13250283125707815,0.6893203883495146
0.0911664779161948,0.5922330097087378,0.13250283125707815,0.6941747572815534
0.09173272933182333,0.5922330097087378,0.1327859569648924,0.6941747572815534
0.09201585503963759,0.5970873786407767,0.13335220838052095,0.6941747572815534
0.09229898074745187,0.5970873786407767,0.13533408833522084,0.6941747572815534
0.09229898074745187,0.6019417475728155,0.13533408833522084,0.6990291262135923
0.0928652321630804,0.6019417475728155,0.13590033975084936,0.6990291262135923
0.0928652321630804,0.6067961165048543,0.13590033975084936,0.7038834951456311
0.09314835787089468,0.6067961165048543,0.13703284258210646,0.7038834951456311
0.09399773499433749,0.6067961165048543,0.13703284258210646,0.7087378640776699
0.09428086070215176,0.6067961165048543,0.13873159682899208,0.7087378640776699
0.0948471121177803,0.6067961165048543,0.13873159682899208,0.7184466019417476
0.09541336353340883,0.6067961165048543,0.13901472253680633,0.7184466019417476
0.09541336353340883,0.6116504854368932,0.13901472253680633,0.7233009708737864
0.09597961494903737,0.6116504854368932,0.13986409966024915,0.7233009708737864
0.09711211778029445,0.616504854368932,0.13986409966024915,0.7281553398058253
0.09711211778029445,0.6213592233009708,0.14071347678369195,0.7281553398058253
0.09767836919592299,0.6213592233009708,0.14071347678369195,0.7330097087378641
0.09824462061155152,0.6213592233009708,0.14807474518686298,0.7330097087378641
0.09881087202718007,0.6262135922330098,0.14807474518686298,0.7378640776699029
0.09909399773499433,0.6262135922330098,0.14892412231030577,0.7378640776699029
0.09909399773499433,0.6359223300970874,0.14892412231030577,0.7475728155339806
0.09966024915062288,0.6359223300970874,0.1497734994337486,0.7475728155339806
0.09966024915062288,0.6407766990291263,0.1497734994337486,0.7524271844660194
0.10022650056625142,0.6407766990291263,0.15939977349943374,0.7524271844660194
0.10192525481313704,0.6407766990291263,0.15939977349943374,0.7572815533980582
0.10192525481313704,0.6504854368932039,0.159682899207248,0.7572815533980582
0.1022083805209513,0.6504854368932039,0.159682899207248,0.7621359223300971
0.1022083805209513,0.6553398058252428,0.16223103057757646,0.7621359223300971
0.10249150622876557,0.6553398058252428,0.16223103057757646,0.7669902912621359
0.10305775764439411,0.6553398058252428,0.1625141562853907,0.7669902912621359
0.10419026047565119,0.6553398058252428,0.1625141562853907,0.7766990291262136
0.10475651189127973,0.6553398058252428,0.16279728199320498,0.7766990291262136
0.10617214043035107,0.6553398058252428,0.16279728199320498,0.7815533980582524
0.10617214043035107,0.6601941747572816,0.16562853907134767,0.7815533980582524
0.10645526613816535,0.6601941747572816,0.16562853907134767,0.7864077669902912
0.10787089467723669,0.6601941747572816,0.1681766704416761,0.7864077669902912
0.11041902604756512,0.6601941747572816,0.1690260475651189,0.7864077669902912
0.11070215175537938,0.6650485436893204,0.1690260475651189,0.7912621359223301
0.11325028312570781,0.6650485436893204,0.16930917327293318,0.7912621359223301
0.11466591166477916,0.6650485436893204,0.16930917327293318,0.8009708737864077
0.11466591166477916,0.6699029126213593,0.1718573046432616,0.8009708737864077
0.1152321630804077,0.6699029126213593,0.1718573046432616,0.8058252427184466
0.1160815402038505,0.6699029126213593,0.17525481313703284,0.8058252427184466
0.11636466591166478,0.6699029126213593,0.17525481313703284,0.8106796116504854
0.11693091732729331,0.6699029126213593,0.18516421291053228,0.8106796116504854
0.11891279728199321,0.6699029126213593,0.1857304643261608,0.8106796116504854
0.11947904869762174,0.6699029126213593,0.18799546998867497,0.8106796116504854
0.12061155152887883,0.6699029126213593,0.18856172140430352,0.8106796116504854
0.12117780294450736,0.6699029126213593,0.20186862967157418,0.8106796116504854
0.1217440543601359,0.6699029126213593,0.20186862967157418,0.8155339805825242
0.12344280860702152,0.6699029126213593,0.20271800679501698,0.8155339805825242
0.12570781426953567,0.6699029126213593,0.20271800679501698,0.8203883495145631
0.12684031710079274,0.6699029126213593,0.20328425821064552,0.8203883495145631
0.12797281993204984,0.6747572815533981,0.20328425821064552,0.8252427184466019
0.1282559456398641,0.6747572815533981,0.20469988674971687,0.8252427184466019
0.1282559456398641,0.6844660194174758,0.20469988674971687,0.8300970873786407
0.13052095130237826,0.6844660194174758,0.2072480181200453,0.8300970873786407
0.13052095130237826,0.6893203883495146,0.2072480181200453,0.8349514563106796
0.1310872027180068,0.6893203883495146,0.2137599093997735,0.8349514563106796
0.1310872027180068,0.6941747572815534,0.2137599093997735,0.8398058252427184
0.13335220838052095,0.6941747572815534,0.21404303510758776,0.8398058252427184
0.13335220838052095,0.6990291262135923,0.21404303510758776,0.8446601941747572
0.13420158550396377,0.7038834951456311,0.21432616081540204,0.8446601941747572
0.1347678369195923,0.7038834951456311,0.21432616081540204,0.8495145631067961
0.13533408833522084,0.7038834951456311,0.21687429218573046,0.8495145631067961
0.13533408833522084,0.7135922330097088,0.21687429218573046,0.8543689320388349
0.13759909399773498,0.7135922330097088,0.2202718006795017,0.8543689320388349
0.13816534541336353,0.7135922330097088,0.2202718006795017,0.8592233009708737
0.14099660249150622,0.7135922330097088,0.22593431483578708,0.8592233009708737
0.14099660249150622,0.7184466019417476,0.22593431483578708,0.8640776699029126
0.1412797281993205,0.7184466019417476,0.23471121177802945,0.8640776699029126
0.1412797281993205,0.7233009708737864,0.23499433748584372,0.8689320388349514
0.1421291053227633,0.7233009708737864,0.24292185730464327,0.8689320388349514
0.14269535673839184,0.7233009708737864,0.24292185730464327,0.8737864077669902
0.1432616081540204,0.7233009708737864,0.24943374858437145,0.8737864077669902
